"townid","town","county","x","full_address","full_address_Ire","lon","lat"
375,"Glenageary","Dublin","","Glenageary,Dublin","Glenageary,Dublin,Ireland",-6.1238354,53.2812898
468,"Glenamaddy","Galway","","Glenamaddy,Galway","Glenamaddy,Galway,Ireland",-8.5604032,53.6055461
2049,"Glenamoy","Mayo","","Glenamoy,Mayo","Glenamoy,Mayo,Ireland",-9.6760341,54.2409359
16,"Glenavy","Antrim","","Glenavy,Antrim","Glenavy,Antrim,Ireland",-6.2141352,54.5930813
519,"Glenbeigh","Kerry","","Glenbeigh,Kerry","Glenbeigh,Kerry,Ireland",-9.9403477,52.0561861
1905,"Glenbrien","Wexford","","Glenbrien,Wexford","Glenbrien,Wexford,Ireland",-6.5025,52.46056
1661,"Glenbrook","Cork","","Glenbrook,Cork","Glenbrook,Cork,Ireland",-8.3327,51.86265
2168,"Glencairn","Waterford","","Glencairn,Waterford","Glencairn,Waterford,Ireland",-7.9960395,52.1367247
2536,"Glencalry","Mayo","","Glencalry,Mayo","Glencalry,Mayo,Ireland",-9.5903901,54.25262
1299,"Glencar","Kerry","","Glencar,Kerry","Glencar,Kerry,Ireland",-9.8580334,51.9944699
2126,"Glencar","Leitrim","","Glencar,Leitrim","Glencar,Leitrim,Ireland",-8.3520494,54.3339559
2299,"Glencar","Sligo","","Glencar,Sligo","Glencar,Sligo,Ireland",-8.3858225,54.3388456
260,"Glencolmcille","Donegal","","Glencolmcille,Donegal","Glencolmcille,Donegal,Ireland",-8.7295157,54.7080885
1555,"Glencormack","Wicklow","","Glencormack,Wicklow","Glencormack,Wicklow,Ireland",-6.1393,53.17122
2158,"Glencorrib","Mayo","","Glencorrib,Mayo","Glencorrib,Mayo,Ireland",-9.17219,53.51095
2294,"Glencree","Wicklow","","Glencree,Wicklow","Glencree,Wicklow,Ireland",-6.2923845,53.2005852
1304,"Glencullen","Dublin","","Glencullen,Dublin","Glencullen,Dublin,Ireland",-6.216138,53.2224638
964,"Glendalough","","","Glendalough,","Glendalough,,Ireland",-6.32984,53.01198
1437,"Glendalough","Wicklow","","Glendalough,Wicklow","Glendalough,Wicklow,Ireland",-6.32984,53.01198
2545,"Glendowan","Donegal","","Glendowan,Donegal","Glendowan,Donegal,Ireland",-7.9586199,54.96869
965,"Glenealy","","","Glenealy,","Glenealy,,Ireland",-6.1445729,52.9666341
1721,"Glenealy","Wicklow","","Glenealy,Wicklow","Glenealy,Wicklow,Ireland",-6.1445729,52.9666341
2307,"Gleneely","Donegal","","Gleneely,Donegal","Gleneely,Donegal,Ireland",-7.1466476,55.2387477
614,"Glenfarne","Leitrim","","Glenfarne,Leitrim","Glenfarne,Leitrim,Ireland",-7.9856524,54.2844021
1793,"Glenfin","Donegal","","Glenfin,Donegal","Glenfin,Donegal,Ireland",-7.9240528,54.8249534
2237,"Glenflesk","Kerry","","Glenflesk,Kerry","Glenflesk,Kerry,Ireland",-9.3607623,52.0123638
170,"Glengarriff","Cork","","Glengarriff,Cork","Glengarriff,Cork,Ireland",-9.5522224,51.7500277
1418,"Glenmalure","Wicklow","","Glenmalure,Wicklow","Glenmalure,Wicklow,Ireland",-6.35437,52.95772
1416,"Glenmore","Kilkenny","","Glenmore,Kilkenny","Glenmore,Kilkenny,Ireland",-7.0256264,52.352761
2380,"Glen-of- Imaal","Wicklow","","Glen-of- Imaal,Wicklow","Glen-of- Imaal,Wicklow,Ireland",-6.5844444,52.9841667
1375,"Glenroe","Limerick","","Glenroe,Limerick","Glenroe,Limerick,Ireland",-8.4094339,52.3222029
2526,"Glenswilly","Donegal","","Glenswilly,Donegal","Glenswilly,Donegal,Ireland",-7.8493559,54.9357694
261,"Glenties","Donegal","","Glenties,Donegal","Glenties,Donegal,Ireland",-8.2830316,54.7971669
2626,"Glentogher","Donegal","","Glentogher,Donegal","Glentogher,Donegal,Ireland",-7.2606587,55.2110806
1746,"Glenullin","Derry","","Glenullin,Derry","Glenullin,Derry,Ireland",-6.6493018,55.050879
2191,"Glenvar","Donegal","","Glenvar,Donegal","Glenvar,Donegal,Ireland",-7.5987989,55.1570346
1365,"Glenville","Cork","","Glenville,Cork","Glenville,Cork,Ireland",-8.4254293,52.0456579
649,"Glin","Limerick","","Glin,Limerick","Glin,Limerick,Ireland",-9.284973,52.5719106
2291,"Glinsk","Galway","","Glinsk,Galway","Glinsk,Galway,Ireland",-9.8431139,53.3659311
171,"Glounthaune","Cork","","Glounthaune,Cork","Glounthaune,Cork,Ireland",-8.3363299,51.91114
1269,"Gneeveguilla","Kerry","","Gneeveguilla,Kerry","Gneeveguilla,Kerry,Ireland",-9.2719471,52.1166851
376,"Goatstown","Dublin","","Goatstown,Dublin","Goatstown,Dublin,Ireland",-6.2275631,53.2905712
846,"Golden","Tipperary","","Golden,Tipperary","Golden,Tipperary,Ireland",-7.9807495,52.4984411
172,"Goleen","Cork","","Goleen,Cork","Goleen,Cork,Ireland",-9.7095644,51.4938734
571,"Goresbridge","Kilkenny","","Goresbridge,Kilkenny","Goresbridge,Kilkenny,Ireland",-6.9926557,52.6300281
1133,"Goresbridge","Kilkenny","","Goresbridge,Kilkenny","Goresbridge,Kilkenny,Ireland",-6.9926557,52.6300281
939,"Gorey","Wexford","","Gorey,Wexford","Gorey,Wexford,Ireland",-6.2943022,52.6757355
966,"Gorey","","","Gorey,","Gorey,,Ireland",-6.2943022,52.6757355
740,"Gormanston","Meath","","Gormanston,Meath","Gormanston,Meath,Ireland",-6.2342708,53.637306
377,"Gormanstown","Dublin","","Gormanstown,Dublin","Gormanstown,Dublin,Ireland",-6.2342708,53.637306
469,"Gort","Galway","","Gort,Galway","Gort,Galway,Ireland",-8.8187485,53.0666432
2398,"Gortagarry","Tipperary","","Gortagarry,Tipperary","Gortagarry,Tipperary,Ireland",-7.9768412,52.8129158
262,"Gortahork","Donegal","","Gortahork,Donegal","Gortahork,Donegal,Ireland",-8.1332033,55.1200955
867,"Gortin","Tyrone","","Gortin,Tyrone","Gortin,Tyrone,Ireland",-7.2374199,54.7183001
2178,"Gortletteragh","Leitrim","","Gortletteragh,Leitrim","Gortletteragh,Leitrim,Ireland",-7.8171297,53.8818034
1928,"Gorvagh","Leitrim","","Gorvagh,Leitrim","Gorvagh,Leitrim,Ireland",-7.85823,53.98023
1949,"Gowna","Cavan","","Gowna,Cavan","Gowna,Cavan,Ireland",-7.5666667,53.85
572,"Gowran","Kilkenny","","Gowran,Kilkenny","Gowran,Kilkenny,Ireland",-7.0650083,52.6293634
1070,"Gracedieu","Waterford","","Gracedieu,Waterford","Gracedieu,Waterford,Ireland",-7.1292198,52.2636983
1356,"Graiguecullen","Carlow","","Graiguecullen,Carlow","Graiguecullen,Carlow,Ireland",-6.9405118,52.8381185
1691,"Graiguecullen","Laois","","Graiguecullen,Laois","Graiguecullen,Laois,Ireland",-6.946043,52.8384441
42,"Graiguenamanagh","Carlow","","Graiguenamanagh,Carlow","Graiguenamanagh,Carlow,Ireland",-6.9555948,52.5415402
573,"Graiguenamanagh","Kilkenny","","Graiguenamanagh,Kilkenny","Graiguenamanagh,Kilkenny,Ireland",-6.9555948,52.5415402
1401,"Granagh","Limerick","","Granagh,Limerick","Granagh,Limerick,Ireland",-8.7635643,52.4597391
674,"Granard","Longford","","Granard,Longford","Granard,Longford,Ireland",-7.5012256,53.7769384
815,"Grange","Sligo","","Grange,Sligo","Grange,Sligo,Ireland",-8.531207,54.39774
1233,"Grange","Cork","","Grange,Cork","Grange,Cork,Ireland",-8.4515613,51.8675404
1543,"Grange","Waterford","","Grange,Waterford","Grange,Waterford,Ireland",-7.7478903,51.9867945
2313,"Grange","Limerick","","Grange,Limerick","Grange,Limerick,Ireland",-8.5467538,52.5412595
1249,"Grange Lawn","","","Grange Lawn,","Grange Lawn,,Ireland",-6.91861,52.24885
2314,"Grangebellew","Louth","","Grangebellew,Louth","Grangebellew,Louth,Ireland",-6.3346679,53.8161848
1296,"Grangecon","Wicklow","","Grangecon,Wicklow","Grangecon,Wicklow,Ireland",-6.74315,52.997873
2580,"Grangemockler","Tipperary","","Grangemockler,Tipperary","Grangemockler,Tipperary,Ireland",-7.4822345,52.4527626
884,"Grannagh","","","Grannagh,","Grannagh,,Ireland",-7.15345,52.28414
1435,"Grantstown","","","Grantstown,","Grantstown,,Ireland",-8.0566492,52.5068225
1785,"Grantstown","Waterford","","Grantstown,Waterford","Grantstown,Waterford,Ireland",-7.0697872,52.2319666
2632,"Great Island","Cork","","Great Island,Cork","Great Island,Cork,Ireland",-8.28,51.8686111
1642,"Greenane","Tipperary","","Greenane,Tipperary","Greenane,Tipperary,Ireland",-8.1334408,52.5034631
2517,"Greenane","Wicklow","","Greenane,Wicklow","Greenane,Wicklow,Ireland",-6.3136337,52.9378662
263,"Greencastle","Donegal","","Greencastle,Donegal","Greencastle,Donegal,Ireland",-6.9875478,55.203361
2564,"Greenfield","Longford","","Greenfield,Longford","Greenfield,Longford,Ireland",-7.7932573,53.7276296
1910,"Greenfields","Limerick","","Greenfields,Limerick","Greenfields,Limerick,Ireland",-8.6321218,52.6466528
1032,"Greenhills","Dublin","","Greenhills,Dublin","Greenhills,Dublin,Ireland",-6.336393,53.3122864
1564,"Greenmount","Cork","","Greenmount,Cork","Greenmount,Cork,Ireland",-8.4785639,51.8916435
1309,"Greenore","Louth","","Greenore,Louth","Greenore,Louth,Ireland",-6.1313627,54.0315381
1020,"Greensbridge","","","Greensbridge,","Greensbridge,,Ireland",-7.1708408,52.3652407
1040,"Greenshill","","","Greenshill,","Greenshill,,Ireland",-6.336393,53.3122864
173,"Grenagh","Cork","","Grenagh,Cork","Grenagh,Cork,Ireland",-8.610667,52.0104774
2459,"Grennanstown","","","Grennanstown,","Grennanstown,,Ireland",-6.9761551,53.6222792
378,"Greystones","Dublin","","Greystones,Dublin","Greystones,Dublin,Ireland",-6.0793414,53.1491175
967,"Greystones","","","Greystones,","Greystones,,Ireland",-6.0793414,53.1491175
988,"Greystones","Wicklow","","Greystones,Wicklow","Greystones,Wicklow,Ireland",-6.0793414,53.1491175
1027,"Greystones","Limerick","","Greystones,Limerick","Greystones,Limerick,Ireland",-8.64937,52.6700481
309,"Groomsport","","","Groomsport,","Groomsport,,Ireland",-5.6143099,54.6730001
174,"Gurranabraher","Cork","","Gurranabraher,Cork","Gurranabraher,Cork,Ireland",-8.4905291,51.9030935
816,"Gurteen","Sligo","","Gurteen,Sligo","Gurteen,Sligo,Ireland",-8.5130246,53.9904919
2272,"Gusserane","Wexford","","Gusserane,Wexford","Gusserane,Wexford,Ireland",-6.8591876,52.306893
264,"Gweedore","Donegal","","Gweedore,Donegal","Gweedore,Donegal,Ireland",-8.2287039,55.0498014
43,"Hacketstown","Carlow","","Hacketstown,Carlow","Hacketstown,Carlow,Ireland",-6.5586053,52.8653857
2502,"Haggardstown","Louth","","Haggardstown,Louth","Haggardstown,Louth,Ireland",-6.3885029,53.973677
1714,"Halfway House","Waterford","","Halfway House,Waterford","Halfway House,Waterford,Ireland",-7.1100702,52.2593197
2069,"Hanover","","","Hanover,","Hanover,,Ireland",-7.6920536,53.1423672
1420,"Harmonstown","Dublin","","Harmonstown,Dublin","Harmonstown,Dublin,Ireland",-6.1962861,53.3840481
994,"Harold's Cross","Dublin","","Harold's Cross,Dublin","Harold's Cross,Dublin,Ireland",-6.2810512,53.3267474
1706,"Hartstown","Dublin","","Hartstown,Dublin","Hartstown,Dublin,Ireland",-6.4220216,53.3940454
1144,"Haulbowline","Cork","","Haulbowline,Cork","Haulbowline,Cork,Ireland",-8.3028216,51.8405982
470,"Headford","Galway","","Headford,Galway","Headford,Galway,Ireland",-9.106134,53.4694617
520,"Headford","Kerry","","Headford,Kerry","Headford,Kerry,Ireland",-9.3457818,52.0412422
2173,"Herbertstown","Limerick","","Herbertstown,Limerick","Herbertstown,Limerick,Ireland",-8.4687239,52.5188226
1319,"Hill-of-Down","Meath","","Hill-of-Down,Meath","Hill-of-Down,Meath,Ireland",-7.013597,53.4741334
17,"Hillsborough","","","Hillsborough,","Hillsborough,,Ireland",-6.0829658,54.462983
310,"Hillsborough","","","Hillsborough,","Hillsborough,,Ireland",-6.0829658,54.462983
2499,"Hilltown","Down","","Hilltown,Down","Hilltown,Down,Ireland",-6.1449901,54.1943999
1388,"Hollyford","Tipperary","","Hollyford,Tipperary","Hollyford,Tipperary,Ireland",-8.1114699,52.63253
1496,"Hollyhill","Cork","","Hollyhill,Cork","Hollyhill,Cork,Ireland",-8.5039431,51.9024419
717,"Hollymount","Mayo","","Hollymount,Mayo","Hollymount,Mayo,Ireland",-9.1172608,53.6607241
1091,"Hollystown","Dublin","","Hollystown,Dublin","Hollystown,Dublin,Ireland",-6.3820454,53.4285822
968,"Hollywood","","","Hollywood,","Hollywood,,Ireland",-6.599053,53.0918211
1715,"Hollywood","Wicklow","","Hollywood,Wicklow","Hollywood,Wicklow,Ireland",-6.599053,53.0918211
847,"Holycross","Tipperary","","Holycross,Tipperary","Holycross,Tipperary,Ireland",-7.8701794,52.6397686
311,"Holywood","Down","","Holywood,Down","Holywood,Down,Ireland",-5.8462557,54.634447
2352,"Horseleap","Westmeath","","Horseleap,Westmeath","Horseleap,Westmeath,Ireland",-7.5807425,53.3922576
2649,"Horseleap","Offaly","","Horseleap,Offaly","Horseleap,Offaly,Ireland",-7.5807425,53.3922576
1142,"Hospital","Limerick","","Hospital,Limerick","Hospital,Limerick,Ireland",-8.4325391,52.4732646
1638,"Houndswood","Mayo","","Houndswood,Mayo","Houndswood,Mayo,Ireland",-9.2016782,53.5310952
379,"Howth","Dublin","","Howth,Dublin","Howth,Dublin,Ireland",-6.0570132,53.3785693
574,"Hugginstown","Kilkenny","","Hugginstown,Kilkenny","Hugginstown,Kilkenny,Ireland",-7.2512252,52.4519025
2640,"Huntstown","Dublin","","Huntstown,Dublin","Huntstown,Dublin,Ireland",-6.3803809,53.3857522
1830,"Inagh","Clare","","Inagh,Clare","Inagh,Clare,Ireland",-9.1767645,52.8769834
521,"Inch","Kerry","","Inch,Kerry","Inch,Kerry,Ireland",-9.9624823,52.1476518
1618,"Inch","Clare","","Inch,Clare","Inch,Clare,Ireland",-9.0616866,52.8250686
1667,"Inch","Wexford","","Inch,Wexford","Inch,Wexford,Ireland",-6.2359828,52.7411344
1987,"Inch","","","Inch,","Inch,,Ireland",-9.9624823,52.1476518
1988,"Inch Island","Donegal","","Inch Island,Donegal","Inch Island,Donegal,Ireland",-7.4999999,55.0666667
380,"Inchicore","Dublin","","Inchicore,Dublin","Inchicore,Dublin,Ireland",-6.3264308,53.3358501
1330,"Inchigeela","Cork","","Inchigeela,Cork","Inchigeela,Cork,Ireland",-9.1264323,51.8424464
175,"Inchigeelagh","Cork","","Inchigeelagh,Cork","Inchigeelagh,Cork,Ireland",-9.1264323,51.8424464
471,"Inishbofin","Galway","","Inishbofin,Galway","Inishbofin,Galway,Ireland",-10.2159073,53.620914
472,"Inishmore","Galway","","Inishmore,Galway","Inishmore,Galway,Ireland",-9.7196641,53.1288715
265,"Inishowen","Donegal","","Inishowen,Donegal","Inishowen,Donegal,Ireland",-7.3333333,55.2
2133,"Inishturk Island","Mayo","","Inishturk Island,Mayo","Inishturk Island,Mayo,Ireland",-10.1135408,53.7040432
575,"Inistioge","Kilkenny","","Inistioge,Kilkenny","Inistioge,Kilkenny,Ireland",-7.06512,52.4875393
1171,"Inniscarra","Cork","","Inniscarra,Cork","Inniscarra,Cork,Ireland",-8.61727,51.89494
718,"Inniscrone","","","Inniscrone,","Inniscrone,,Ireland",-9.0908352,54.2136818
817,"Inniscrone","Sligo","","Inniscrone,Sligo","Inniscrone,Sligo,Ireland",-9.0908352,54.2136818
176,"Innishannon","Cork","","Innishannon,Cork","Innishannon,Cork,Ireland",-8.6565357,51.7646154
1623,"Inniskeen","Monaghan","","Inniskeen,Monaghan","Inniskeen,Monaghan,Ireland",-6.58406,54.00316
2413,"Inniskeen","Louth","","Inniskeen,Louth","Inniskeen,Louth,Ireland",-6.58406,54.00316
266,"Inver","Donegal","","Inver,Donegal","Inver,Donegal,Ireland",-8.2893395,54.6523501
473,"Inverin","Galway","","Inverin,Galway","Inverin,Galway,Ireland",-9.4655489,53.2403113
381,"Irishtown","Dublin","","Irishtown,Dublin","Irishtown,Dublin,Ireland",-6.2194009,53.3375107
1421,"Irishtown","Mayo","","Irishtown,Mayo","Irishtown,Mayo,Ireland",-8.8900518,53.6627806
435,"Irvinestown","Fermanagh","","Irvinestown,Fermanagh","Irvinestown,Fermanagh,Ireland",-7.6336596,54.4714885
1265,"Islandbridge","Dublin","","Islandbridge,Dublin","Islandbridge,Dublin,Ireland",-6.30829,53.3473
2460,"Islandeady","Mayo","","Islandeady,Mayo","Islandeady,Mayo,Ireland",-9.4015677,53.8261889
1573,"Jamestown","","","Jamestown,","Jamestown,,Ireland",-8.0387053,53.9254114
1112,"Janesboro","Limerick","","Janesboro,Limerick","Janesboro,Limerick,Ireland",-8.6202545,52.6506781
1381,"Jenkinstown","Kilkenny","","Jenkinstown,Kilkenny","Jenkinstown,Kilkenny,Ireland",-7.3220187,52.7443303
1270,"Jobstown","Dublin","","Jobstown,Dublin","Jobstown,Dublin,Ireland",-6.402837,53.2848529
545,"Johnstown","Kildare","","Johnstown,Kildare","Johnstown,Kildare,Ireland",-6.6217975,53.2370579
576,"Johnstown","Kilkenny","","Johnstown,Kilkenny","Johnstown,Kilkenny,Ireland",-7.556944,52.748611
1509,"Johnstown","Waterford","","Johnstown,Waterford","Johnstown,Waterford,Ireland",-7.1096816,52.2551051
2535,"Johnstown","Dublin","","Johnstown,Dublin","Johnstown,Dublin,Ireland",-6.1488962,53.2685091
2276,"Johnstownbridge","","","Johnstownbridge,","Johnstownbridge,,Ireland",-6.8552033,53.4019965
2496,"Johnstownbridge","Kildare","","Johnstownbridge,Kildare","Johnstownbridge,Kildare,Ireland",-6.8552033,53.4019965
1758,"Johnswell","Kilkenny","","Johnswell,Kilkenny","Johnswell,Kilkenny,Ireland",-7.1677862,52.7007624
2015,"Jonesboro","Armagh","","Jonesboro,Armagh","Jonesboro,Armagh,Ireland",-6.36973,54.09059
741,"Julianstown","Meath","","Julianstown,Meath","Julianstown,Meath,Ireland",-6.285651,53.6729374
177,"Kanturk","Cork","","Kanturk,Cork","Kanturk,Cork,Ireland",-8.9051669,52.1772549
2096,"Keadue","","","Keadue,","Keadue,,Ireland",-8.1377558,54.0511423
2218,"Keadue","Roscommon","","Keadue,Roscommon","Keadue,Roscommon,Ireland",-8.1377558,54.0511423
2025,"Keady","Armagh","","Keady,Armagh","Keady,Armagh,Ireland",-6.7050431,54.2485059
1172,"Kealkill","Cork","","Kealkill,Cork","Kealkill,Cork,Ireland",-9.3813395,51.7497062
2019,"Keash","Sligo","","Keash,Sligo","Keash,Sligo,Ireland",-8.4466901,54.05
675,"Keenagh","Longford","","Keenagh,Longford","Keenagh,Longford,Ireland",-7.8147206,53.622007
2382,"Kellistown","Carlow","","Kellistown,Carlow","Kellistown,Carlow,Ireland",-6.83035,52.78722
577,"Kells","Kilkenny","","Kells,Kilkenny","Kells,Kilkenny,Ireland",-7.2781152,52.5317708
742,"Kells","Meath","","Kells,Meath","Kells,Meath,Ireland",-6.8769722,53.7271803
2176,"Kells","Kerry","","Kells,Kerry","Kells,Kerry,Ireland",-10.0993864,52.0137309
2635,"Kenagh","Longford","","Kenagh,Longford","Kenagh,Longford,Ireland",-7.8147206,53.622007
522,"Kenmare","Kerry","","Kenmare,Kerry","Kenmare,Kerry,Ireland",-9.5835203,51.8801017
1559,"Kennedy Park","Limerick","","Kennedy Park,Limerick","Kennedy Park,Limerick,Ireland",-8.6138819,52.6530744
1023,"Kenneigh","","","Kenneigh,","Kenneigh,,Ireland",-10.1868499,51.86368
2250,"Kentstown","Meath","","Kentstown,Meath","Kentstown,Meath,Ireland",-6.5333411,53.6275364
1535,"Kerry Pike","Cork","","Kerry Pike,Cork","Kerry Pike,Cork,Ireland",-8.56786,51.91155
523,"Kerry Town","","","Kerry Town,","Kerry Town,,Ireland",-10.2918805,51.9253777
267,"Kerrykeel","Donegal","","Kerrykeel,Donegal","Kerrykeel,Donegal,Ireland",-7.6628501,55.13872
436,"Kesh","Fermanagh","","Kesh,Fermanagh","Kesh,Fermanagh,Ireland",-7.7210999,54.52073
615,"Keshcarrigan","Leitrim","","Keshcarrigan,Leitrim","Keshcarrigan,Leitrim,Ireland",-7.9425264,54.0188646
1599,"Keyes Park","Limerick","","Keyes Park,Limerick","Keyes Park,Limerick,Ireland",-8.6116108,52.6452531
2354,"Kilaltanagh","","","Kilaltanagh,","Kilaltanagh,,Ireland",-8.9994739,53.8494839
2125,"Kilanerin","Wexford","","Kilanerin,Wexford","Kilanerin,Wexford,Ireland",-6.2824338,52.7298638
2428,"Kilbaha","Clare","","Kilbaha,Clare","Kilbaha,Clare,Ireland",-9.8616683,52.5705484
1354,"Kilbarrack","Dublin","","Kilbarrack,Dublin","Kilbarrack,Dublin,Ireland",-6.1525405,53.3837473
1501,"Kilbarry","Waterford","","Kilbarry,Waterford","Kilbarry,Waterford,Ireland",-7.1345674,52.2345645
907,"Kilbeggan","Westmeath","","Kilbeggan,Westmeath","Kilbeggan,Westmeath,Ireland",-7.4994635,53.3684574
2400,"Kilbehenny","Limerick","","Kilbehenny,Limerick","Kilbehenny,Limerick,Ireland",-8.2054064,52.2942008
2401,"Kilbehenny","Cork","","Kilbehenny,Cork","Kilbehenny,Cork,Ireland",-8.2054064,52.2942008
1300,"Kilberry","Kildare","","Kilberry,Kildare","Kilberry,Kildare,Ireland",-7.016987,53.0311398
1551,"Kilbride","Wicklow","","Kilbride,Wicklow","Kilbride,Wicklow,Ireland",-6.4669351,53.1986734
2152,"Kilbride","Meath","","Kilbride,Meath","Kilbride,Meath,Ireland",-6.39537,53.45505
1475,"Kilbrin","Cork","","Kilbrin,Cork","Kilbrin,Cork,Ireland",-8.8311286,52.2111951
178,"Kilbrittain","Cork","","Kilbrittain,Cork","Kilbrittain,Cork,Ireland",-8.6917337,51.6735577
268,"Kilcar","Donegal","","Kilcar,Donegal","Kilcar,Donegal,Ireland",-8.5894621,54.6323944
1811,"Kilchreest","Galway","","Kilchreest,Galway","Kilchreest,Galway,Ireland",-8.6529575,53.1783243
1063,"Kilcloon","Meath","","Kilcloon,Meath","Kilcloon,Meath,Ireland",-6.58392,53.42723
546,"Kilcock","Kildare","","Kilcock,Kildare","Kilcock,Kildare,Ireland",-6.6681233,53.3994266
743,"Kilcock","Meath","","Kilcock,Meath","Kilcock,Meath,Ireland",-6.6681233,53.3994266
1015,"Kilcogy","Cavan","","Kilcogy,Cavan","Kilcogy,Cavan,Ireland",-7.4255056,53.8291043
885,"Kilcohan","Waterford","","Kilcohan,Waterford","Kilcohan,Waterford,Ireland",-7.11484,52.23004
474,"Kilcolgan","Galway","","Kilcolgan,Galway","Kilcolgan,Galway,Ireland",-8.8694383,53.210233
2384,"Kilcommon","Tipperary","","Kilcommon,Tipperary","Kilcommon,Tipperary,Ireland",-8.1467772,52.6922641
2150,"Kilconly","Galway","","Kilconly,Galway","Kilconly,Galway,Ireland",-8.9763589,53.5738669
2616,"Kilconnell","Galway","","Kilconnell,Galway","Kilconnell,Galway,Ireland",-8.4014327,53.3314659
969,"Kilcoole","","","Kilcoole,","Kilcoole,,Ireland",-6.0645861,53.1062723
1048,"Kilcoole","Wicklow","","Kilcoole,Wicklow","Kilcoole,Wicklow,Ireland",-6.0645861,53.1062723
2555,"Kilcoona","Galway","","Kilcoona,Galway","Kilcoona,Galway,Ireland",-9.0360411,53.4394141
2582,"Kilcoram","Offaly","","Kilcoram,Offaly","Kilcoram,Offaly,Ireland",-7.7274112,53.1764113
778,"Kilcormac","Offaly","","Kilcormac,Offaly","Kilcormac,Offaly,Ireland",-7.7274112,53.1764113
1370,"Kilcornan","Limerick","","Kilcornan,Limerick","Kilcornan,Limerick,Ireland",-8.8772788,52.609756
1393,"Kilcornan","","","Kilcornan,","Kilcornan,,Ireland",-8.8772788,52.609756
1239,"Kilcorney","Cork","","Kilcorney,Cork","Kilcorney,Cork,Ireland",-8.9617959,52.0624453
179,"Kilcrohane","Cork","","Kilcrohane,Cork","Kilcrohane,Cork,Ireland",-9.7043771,51.5806085
547,"Kilcullen","Kildare","","Kilcullen,Kildare","Kilcullen,Kildare,Ireland",-6.7452791,53.1302865
1563,"Kilcully","Cork","","Kilcully,Cork","Kilcully,Cork,Ireland",-8.4769267,51.9362672
